year,county,State,industry,GreatLakeConsumption,GroundwaterConsumption,InlandConsumption,AllConsumption,Industry Rank
2019,Delta,Michigan,Commercial-Institutional,0,0,0,0,4
2019,Delta,Michigan,Electric Power Generation,0,0,0,0,4
2019,Delta,Michigan,Livestock,0,0,0,0,4
2019,Delta,Michigan,Other,0,0,0,0,4
2019,Dickinson,Michigan,Industrial-Manufacturing,0,9411200,6952000000,6961411200,1
2019,Dickinson,Michigan,Public Water Supply,0,749762173,0,749762173,2
2019,Dickinson,Michigan,Irrigation,0,16169294,13835500,30004794,3
2019,Dickinson,Michigan,Commercial-Institutional,0,0,0,0,4
2019,Dickinson,Michigan,Electric Power Generation,0,0,0,0,4
2019,Dickinson,Michigan,Livestock,0,0,0,0,4
2019,Dickinson,Michigan,Other,0,0,0,0,4
2019,Eaton,Michigan,Public Water Supply,0,973624011,0,973624011,1
2019,Eaton,Michigan,Electric Power Generation,0,0,420879750,420879750,2
2019,Eaton,Michigan,Irrigation,0,93441314,39895888,133337202,3
2019,Eaton,Michigan,Industrial-Manufacturing,0,2840404,0,2840404,4
2019,Eaton,Michigan,Commercial-Institutional,0,1509400,0,1509400,5
2019,Eaton,Michigan,Livestock,0,0,0,0,6
2019,Eaton,Michigan,Other,0,0,0,0,6
2019,Emmet,Michigan,Public Water Supply,0,1311298194,0,1311298194,1
2019,Emmet,Michigan,Irrigation,59200000,300268888,5542000,365010888,2
2019,Emmet,Michigan,Other,0,242664164,92160000,334824164,3
2019,Emmet,Michigan,Commercial-Institutional,0,125314500,0,125314500,4
2019,Emmet,Michigan,Industrial-Manufacturing,0,10579232,0,10579232,5
2019,Emmet,Michigan,Livestock,0,7815600,0,7815600,6
2019,Emmet,Michigan,Electric Power Generation,0,0,0,0,7
2019,Genesee,Michigan,Public Water Supply,0,1287548570,0,1287548570,1
2019,Genesee,Michigan,Irrigation,0,53354222,50040333,103394555,2
2019,Genesee,Michigan,Electric Power Generation,0,37685555,0,37685555,3
2019,Genesee,Michigan,Industrial-Manufacturing,0,5507640,0,5507640,4
2019,Genesee,Michigan,Commercial-Institutional,0,5000000,0,5000000,5
2019,Genesee,Michigan,Other,0,0,3398108,3398108,6
2019,Genesee,Michigan,Livestock,0,0,0,0,7
2019,Gladwin,Michigan,Public Water Supply,0,142620036,0,142620036,1
2019,Gladwin,Michigan,Livestock,0,8640000,0,8640000,2
2019,Gladwin,Michigan,Irrigation,0,3500000,983320,4483320,3
2019,Gladwin,Michigan,Commercial-Institutional,0,0,0,0,4
2019,Gladwin,Michigan,Electric Power Generation,0,0,0,0,4
2019,Gladwin,Michigan,Industrial-Manufacturing,0,0,0,0,4
2019,Gladwin,Michigan,Other,0,0,0,0,4
2019,Gogebic,Michigan,Public Water Supply,0,658550170,0,658550170,1
2019,Gogebic,Michigan,Industrial-Manufacturing,0,70965600,0,70965600,2
2019,Gogebic,Michigan,Commercial-Institutional,0,0,37000000,37000000,3
2019,Gogebic,Michigan,Electric Power Generation,0,0,0,0,4
2019,Gogebic,Michigan,Irrigation,0,0,0,0,4
2019,Gogebic,Michigan,Livestock,0,0,0,0,4
2019,Gogebic,Michigan,Other,0,0,0,0,4
2019,Grand Traverse,Michigan,Public Water Supply,1855866000,578045103,0,2433911104,1
2019,Grand Traverse,Michigan,Irrigation,0,253453047,44859495,298312542,2
2019,Grand Traverse,Michigan,Industrial-Manufacturing,0,63470235,30756870,94227105,3
2019,Grand Traverse,Michigan,Commercial-Institutional,0,16923040,154875,17077915,4
2019,Grand Traverse,Michigan,Other,0,56000,0,56000,5
2019,Grand Traverse,Michigan,Electric Power Generation,0,0,0,0,6
2019,Grand Traverse,Michigan,Livestock,0,0,0,0,6
2019,Gratiot,Michigan,Irrigation,0,1578881957,129074945,1707956902,1
2019,Gratiot,Michigan,Public Water Supply,0,708744115,0,708744115,2
2019,Gratiot,Michigan,Livestock,0,286328310,0,286328310,3
2019,Gratiot,Michigan,Industrial-Manufacturing,0,0,79632000,79632000,4
2019,Gratiot,Michigan,Commercial-Institutional,0,209250,0,209250,5
2019,Gratiot,Michigan,Other,0,134500,0,134500,6
2019,Gratiot,Michigan,Electric Power Generation,0,0,0,0,7
2019,Hillsdale,Michigan,Irrigation,0,1602267860,127129904,1729397764,1
2019,Hillsdale,Michigan,Industrial-Manufacturing,0,730839473,0,730839473,2
2019,Hillsdale,Michigan,Public Water Supply,0,662798289,0,662798289,3
2019,Hillsdale,Michigan,Livestock,0,87721900,0,87721900,4
2019,Hillsdale,Michigan,Commercial-Institutional,0,9958873,0,9958873,5
2019,Hillsdale,Michigan,Other,0,3314643,0,3314643,6
2019,Hillsdale,Michigan,Electric Power Generation,0,0,0,0,7
2019,Houghton,Michigan,Public Water Supply,0,939609800,0,939609800,1
2019,Houghton,Michigan,Irrigation,0,0,7234000,7234000,2
2019,Houghton,Michigan,Commercial-Institutional,0,0,0,0,3
2019,Houghton,Michigan,Electric Power Generation,0,0,0,0,3
2019,Houghton,Michigan,Industrial-Manufacturing,0,0,0,0,3
2019,Houghton,Michigan,Livestock,0,0,0,0,3
2019,Houghton,Michigan,Other,0,0,0,0,3
2019,Huron,Michigan,Public Water Supply,617287000,144360300,0,761647300,1
2019,Huron,Michigan,Irrigation,2826000,115746410,176240967,294813377,2
2019,Huron,Michigan,Livestock,0,71019737,0,71019737,3
2019,Huron,Michigan,Industrial-Manufacturing,0,15508800,0,15508800,4
2019,Huron,Michigan,Commercial-Institutional,0,7618638,0,7618638,5
2019,Huron,Michigan,Electric Power Generation,0,0,0,0,6
2019,Huron,Michigan,Other,0,0,0,0,6
2019,Ingham,Michigan,Public Water Supply,0,10749729140,0,10749729140,1
2019,Ingham,Michigan,Electric Power Generation,0,0,7891221925,7891221925,2
2019,Ingham,Michigan,Other,0,985011125,0,985011125,3
2019,Ingham,Michigan,Irrigation,0,158755548,62238142,220993690,4
2019,Ingham,Michigan,Industrial-Manufacturing,0,30669357,0,30669357,5
2019,Ingham,Michigan,Commercial-Institutional,0,22646900,2303301,24950201,6
2019,Ingham,Michigan,Livestock,0,9095950,0,9095950,7
2019,Ionia,Michigan,Public Water Supply,0,1510539335,0,1510539335,1
2019,Ionia,Michigan,Irrigation,0,438310101,131912629,570222730,2
2019,Ionia,Michigan,Livestock,0,191643176,0,191643176,3
2019,Ionia,Michigan,Industrial-Manufacturing,0,18847600,0,18847600,4
2019,Ionia,Michigan,Commercial-Institutional,0,572400,0,572400,5
2019,Ionia,Michigan,Other,0,6575,0,6575,6
2019,Ionia,Michigan,Electric Power Generation,0,0,0,0,7
2019,Iosco,Michigan,Public Water Supply,411298000,5421889,0,416719889,1
2019,Iosco,Michigan,Irrigation,0,119575000,0,119575000,2
2019,Iosco,Michigan,Industrial-Manufacturing,0,10606316,21054440,31660756,3
2019,Iosco,Michigan,Livestock,0,372000,0,372000,4
2019,Iosco,Michigan,Commercial-Institutional,0,0,0,0,5
2019,Iosco,Michigan,Electric Power Generation,0,0,0,0,5
2019,Iosco,Michigan,Other,0,0,0,0,5
2019,Iron,Michigan,Public Water Supply,0,515053800,0,515053800,1
2019,Iron,Michigan,Commercial-Institutional,0,0,192000000,192000000,2
2019,Iron,Michigan,Irrigation,0,27054250,12918850,39973100,3
2019,Iron,Michigan,Electric Power Generation,0,0,0,0,4
2019,Iron,Michigan,Industrial-Manufacturing,0,0,0,0,4
2019,Iron,Michigan,Livestock,0,0,0,0,4
2019,Iron,Michigan,Other,0,0,0,0,4
2019,Isabella,Michigan,Irrigation,0,1389981489,228571335,1618552824,1
2019,Isabella,Michigan,Public Water Supply,0,1137963355,0,1137963355,2
2019,Isabella,Michigan,Industrial-Manufacturing,0,2281062,430200000,432481062,3
2019,Isabella,Michigan,Electric Power Generation,0,20793896,0,20793896,4
2019,Isabella,Michigan,Livestock,0,16116000,0,16116000,5
2019,Isabella,Michigan,Other,0,250000,16000,266000,6
2019,Isabella,Michigan,Commercial-Institutional,0,0,0,0,7
2019,Jackson,Michigan,Public Water Supply,0,3909726386,0,3909726386,1
2019,Jackson,Michigan,Irrigation,0,1703808323,189115700,1892924023,2
2019,Jackson,Michigan,Livestock,0,1760600000,0,1760600000,3
2019,Jackson,Michigan,Industrial-Manufacturing,0,175731368,304446000,480177368,4
2019,Jackson,Michigan,Commercial-Institutional,0,224048411,0,224048411,5
2019,Jackson,Michigan,Other,0,21900,0,21900,6
2019,Jackson,Michigan,Electric Power Generation,0,0,0,0,7
2019,Kalamazoo,Michigan,Industrial-Manufacturing,0,7205907063,1678873366,8884780429,1
2019,Kalamazoo,Michigan,Public Water Supply,0,8849745776,0,8849745776,2
2019,Kalamazoo,Michigan,Irrigation,0,4984962491,1270896464,6255858955,3
2019,Kalamazoo,Michigan,Other,0,15736000,425961000,441697000,4
2019,Kalamazoo,Michigan,Commercial-Institutional,0,56531856,0,56531856,5
2019,Kalamazoo,Michigan,Livestock,0,53523730,0,53523730,6
2019,Kalamazoo,Michigan,Electric Power Generation,0,0,0,0,7
2019,Kalkaska,Michigan,Irrigation,0,451991311,187613677,639604988,1
2019,Kalkaska,Michigan,Public Water Supply,0,122810600,0,122810600,2
2019,Kalkaska,Michigan,Other,0,111808200,0,111808200,3
2019,Kalkaska,Michigan,Commercial-Institutional,0,0,0,0,4
2019,Kalkaska,Michigan,Electric Power Generation,0,0,0,0,4
2019,Kalkaska,Michigan,Industrial-Manufacturing,0,0,0,0,4
2019,Kalkaska,Michigan,Livestock,0,0,0,0,4
2019,Kent,Michigan,Public Water Supply,24657747000,2837533213,0,27495280213,1
2019,Kent,Michigan,Irrigation,0,1264020373,515067301,1779087674,2
2019,Kent,Michigan,Industrial-Manufacturing,0,247305310,167062500,414367810,3
2019,Kent,Michigan,Commercial-Institutional,0,148108254,28418000,176526254,4
2019,Kent,Michigan,Electric Power Generation,0,0,113487361,113487361,5
2019,Kent,Michigan,Other,0,61333500,0,61333500,6
2019,Kent,Michigan,Livestock,0,19546000,0,19546000,7
2019,Keweenaw,Michigan,Public Water Supply,0,16245600,0,16245600,1
2019,Keweenaw,Michigan,Commercial-Institutional,0,0,0,0,2
2019,Keweenaw,Michigan,Electric Power Generation,0,0,0,0,2
2019,Keweenaw,Michigan,Industrial-Manufacturing,0,0,0,0,2
2019,Keweenaw,Michigan,Irrigation,0,0,0,0,2
2019,Keweenaw,Michigan,Livestock,0,0,0,0,2
2019,Keweenaw,Michigan,Other,0,0,0,0,2
2019,Lake,Michigan,Public Water Supply,0,83720219,0,83720219,1
2019,Lake,Michigan,Commercial-Institutional,0,0,0,0,2
2019,Lake,Michigan,Electric Power Generation,0,0,0,0,2
2019,Lake,Michigan,Industrial-Manufacturing,0,0,0,0,2
2019,Lake,Michigan,Irrigation,0,0,0,0,2
2019,Lake,Michigan,Livestock,0,0,0,0,2
2019,Lake,Michigan,Other,0,0,0,0,2
2019,Lapeer,Michigan,Public Water Supply,0,144295600,0,144295600,1
2019,Lapeer,Michigan,Irrigation,0,77485634,45362978,122848612,2
2019,Lapeer,Michigan,Livestock,0,0,10800000,10800000,3
2019,Lapeer,Michigan,Commercial-Institutional,0,28200,0,28200,4
2019,Lapeer,Michigan,Electric Power Generation,0,0,0,0,5
2019,Lapeer,Michigan,Industrial-Manufacturing,0,0,0,0,5
2019,Lapeer,Michigan,Other,0,0,0,0,5
2019,Leelanau,Michigan,Irrigation,6539550,225859676,26518411,258917637,1
2019,Leelanau,Michigan,Industrial-Manufacturing,0,159424158,15242400,174666558,2
2019,Leelanau,Michigan,Public Water Supply,4842000,141000915,0,145842915,3
2019,Leelanau,Michigan,Commercial-Institutional,0,19095029,0,19095029,4
2019,Leelanau,Michigan,Other,0,3159385,0,3159385,5
2019,Leelanau,Michigan,Livestock,0,107000,0,107000,6
2019,Leelanau,Michigan,Electric Power Generation,0,0,0,0,7
2019,Lenawee,Michigan,Public Water Supply,0,1338780503,773231000,2112011503,1
2019,Lenawee,Michigan,Irrigation,0,289918582,383975806,673894388,2
2019,Lenawee,Michigan,Industrial-Manufacturing,0,203685681,5722700,209408381,3
2019,Lenawee,Michigan,Livestock,0,170324500,0,170324500,4
2019,Lenawee,Michigan,Commercial-Institutional,0,11132543,0,11132543,5
2019,Lenawee,Michigan,Electric Power Generation,0,0,0,0,6
2019,Lenawee,Michigan,Other,0,0,0,0,6
2019,Livingston,Michigan,Public Water Supply,0,2764361097,0,2764361097,1
2019,Livingston,Michigan,Industrial-Manufacturing,0,310840238,1023022500,1333862738,2
2019,Livingston,Michigan,Irrigation,0,199412017,156840323,356252340,3
2019,Livingston,Michigan,Commercial-Institutional,0,5651072,0,5651072,4
2019,Livingston,Michigan,Electric Power Generation,0,0,0,0,5
2019,Livingston,Michigan,Livestock,0,0,0,0,5
2019,Livingston,Michigan,Other,0,0,0,0,5
2019,Luce,Michigan,Irrigation,0,206281901,0,206281901,1
2019,Luce,Michigan,Public Water Supply,0,146977400,0,146977400,2
2019,Luce,Michigan,Industrial-Manufacturing,0,18864381,0,18864381,3
2019,Luce,Michigan,Commercial-Institutional,0,616890,0,616890,4
2019,Luce,Michigan,Electric Power Generation,0,0,0,0,5
2019,Luce,Michigan,Livestock,0,0,0,0,5
2019,Luce,Michigan,Other,0,0,0,0,5
2019,Mackinac,Michigan,Industrial-Manufacturing,3376099300,174000,11029480,3387302780,1
2019,Mackinac,Michigan,Public Water Supply,475956000,5633929,0,481589930,2
2019,Mackinac,Michigan,Irrigation,11085000,65000000,7455000,83540000,3
2019,Mackinac,Michigan,Commercial-Institutional,0,0,0,0,4
2019,Mackinac,Michigan,Electric Power Generation,0,0,0,0,4
2019,Mackinac,Michigan,Livestock,0,0,0,0,4
2019,Mackinac,Michigan,Other,0,0,0,0,4
2019,Macomb,Michigan,Public Water Supply,985390000,357069067,0,1342459067,1
2019,Macomb,Michigan,Irrigation,7891000,35145921,346782273,389819194,2
2019,Macomb,Michigan,Industrial-Manufacturing,0,14065748,0,14065748,3
2019,Macomb,Michigan,Commercial-Institutional,0,3897028,0,3897028,4
2019,Macomb,Michigan,Livestock,0,198925,0,198925,5
2019,Macomb,Michigan,Electric Power Generation,0,0,0,0,6
2019,Macomb,Michigan,Other,0,0,0,0,6
2019,Manistee,Michigan,Industrial-Manufacturing,0,275177612,11467428159,11742605771,1
2019,Manistee,Michigan,Irrigation,0,461857209,71819025,533676234,2
2019,Manistee,Michigan,Public Water Supply,0,499523395,0,499523395,3
2019,Manistee,Michigan,Electric Power Generation,0,62284877,300324171,362609048,4
2019,Manistee,Michigan,Other,0,11556871,0,11556871,5
2019,Manistee,Michigan,Commercial-Institutional,0,1002272,0,1002272,6
2019,Manistee,Michigan,Livestock,0,0,0,0,7
2019,Marquette,Michigan,Electric Power Generation,8866300000,0,0,8866300000,1
2019,Marquette,Michigan,Livestock,0,433926720,4140000000,4573926720,2
2019,Marquette,Michigan,Industrial-Manufacturing,0,101808714,2477854863,2579663577,3
2019,Marquette,Michigan,Public Water Supply,795260000,793367720,0,1588627720,4
2019,Marquette,Michigan,Other,0,0,175494671,175494671,5
2019,Marquette,Michigan,Irrigation,0,22495000,61716200,84211200,6
2019,Marquette,Michigan,Commercial-Institutional,0,0,42336000,42336000,7
2019,Mason,Michigan,Industrial-Manufacturing,0,219232171,8355642695,8574874866,1
2019,Mason,Michigan,Public Water Supply,1052335000,92079000,0,1144414000,2
2019,Mason,Michigan,Irrigation,0,224028259,87733599,311761858,3
2019,Mason,Michigan,Livestock,0,34701406,0,34701406,4
2019,Mason,Michigan,Commercial-Institutional,0,3025488,0,3025488,5
2019,Mason,Michigan,Electric Power Generation,0,0,0,0,6
2019,Mason,Michigan,Other,0,0,0,0,6
2019,Mecosta,Michigan,Irrigation,0,2709627645,300951742,3010579387,1
2019,Mecosta,Michigan,Public Water Supply,0,498681501,0,498681501,2
2019,Mecosta,Michigan,Industrial-Manufacturing,0,291339628,29920800,321260428,3
2019,Mecosta,Michigan,Livestock,0,21152976,0,21152976,4
2019,Mecosta,Michigan,Commercial-Institutional,0,2430082,0,2430082,5
2019,Mecosta,Michigan,Other,0,356000,0,356000,6
2019,Mecosta,Michigan,Electric Power Generation,0,0,0,0,7
2019,Menominee,Michigan,Industrial-Manufacturing,0,0,486607136,486607136,1
2019,Menominee,Michigan,Public Water Supply,332714000,45125450,0,377839450,2
2019,Menominee,Michigan,Livestock,0,8430300,0,8430300,3
2019,Menominee,Michigan,Irrigation,0,0,4350000,4350000,4
2019,Menominee,Michigan,Commercial-Institutional,0,0,0,0,5
2019,Menominee,Michigan,Electric Power Generation,0,0,0,0,5
2019,Menominee,Michigan,Other,0,0,0,0,5
2019,Midland,Michigan,Industrial-Manufacturing,0,21245900,1176895280,1198141180,1
2019,Midland,Michigan,Electric Power Generation,0,0,865800000,865800000,2
2019,Midland,Michigan,Irrigation,0,65207526,40533471,105740997,3
2019,Midland,Michigan,Public Water Supply,0,54045100,0,54045100,4
2019,Midland,Michigan,Commercial-Institutional,0,0,0,0,5
2019,Midland,Michigan,Livestock,0,0,0,0,5
2019,Midland,Michigan,Other,0,0,0,0,5
2019,Missaukee,Michigan,Irrigation,0,769644456,19017115,788661571,1
2019,Missaukee,Michigan,Livestock,0,241679732,0,241679732,2
2019,Missaukee,Michigan,Public Water Supply,0,161468000,0,161468000,3
2019,Missaukee,Michigan,Electric Power Generation,0,97109401,0,97109401,4
2019,Missaukee,Michigan,Commercial-Institutional,0,713000,0,713000,5
2019,Missaukee,Michigan,Industrial-Manufacturing,0,235000,0,235000,6
2019,Missaukee,Michigan,Other,0,64300,0,64300,7
2019,Monroe,Michigan,Electric Power Generation,565287541000,567586600,0,565855127600,1
2019,Monroe,Michigan,Industrial-Manufacturing,0,9699996213,0,9699996213,2
2019,Monroe,Michigan,Public Water Supply,3413906000,18299000,0,3432205000,3
2019,Monroe,Michigan,Irrigation,0,550236105,275711101,825947206,4
2019,Monroe,Michigan,Commercial-Institutional,0,2188542,0,2188542,5
2019,Monroe,Michigan,Other,0,0,59000,59000,6
2019,Monroe,Michigan,Livestock,0,0,0,0,7
2019,Montcalm,Michigan,Irrigation,0,7970337183,1145758376,9116095559,1
2019,Montcalm,Michigan,Industrial-Manufacturing,0,13300,3501680000,3501693300,2
2019,Montcalm,Michigan,Public Water Supply,0,1112753100,0,1112753100,3
2019,Montcalm,Michigan,Other,0,184925000,0,184925000,4
2019,Montcalm,Michigan,Livestock,0,4476086,0,4476086,5
2019,Montcalm,Michigan,Commercial-Institutional,0,1421650,0,1421650,6
2019,Montcalm,Michigan,Electric Power Generation,0,0,0,0,7
2019,Montmorency,Michigan,Public Water Supply,0,41211500,0,41211500,1
2019,Montmorency,Michigan,Livestock,0,300000,0,300000,2
2019,Montmorency,Michigan,Commercial-Institutional,0,16400,0,16400,3
2019,Montmorency,Michigan,Electric Power Generation,0,0,0,0,4
2019,Montmorency,Michigan,Industrial-Manufacturing,0,0,0,0,4
2019,Montmorency,Michigan,Irrigation,0,0,0,0,4
2019,Montmorency,Michigan,Other,0,0,0,0,4
2019,Muskegon,Michigan,Public Water Supply,4602340000,662626845,0,5264966845,1
2019,Muskegon,Michigan,Irrigation,0,401412287,164115919,565528206,2
2019,Muskegon,Michigan,Industrial-Manufacturing,0,506164052,0,506164052,3
2019,Muskegon,Michigan,Other,0,5309600,493956000,499265600,4
2019,Muskegon,Michigan,Livestock,0,249823500,0,249823500,5
2019,Muskegon,Michigan,Commercial-Institutional,0,5532000,0,5532000,6
2019,Muskegon,Michigan,Electric Power Generation,0,0,0,0,7
2019,Newaygo,Michigan,Irrigation,0,760178781,125076727,885255508,1
2019,Newaygo,Michigan,Public Water Supply,0,584026513,0,584026513,2
2019,Newaygo,Michigan,Livestock,0,229472488,109728000,339200488,3
2019,Newaygo,Michigan,Industrial-Manufacturing,0,5652620,0,5652620,4
2019,Newaygo,Michigan,Commercial-Institutional,0,28500,0,28500,5
2019,Newaygo,Michigan,Other,0,17600,0,17600,6
2019,Newaygo,Michigan,Electric Power Generation,0,0,0,0,7
2019,Oakland,Michigan,Public Water Supply,0,7153251679,0,7153251679,1
2019,Oakland,Michigan,Industrial-Manufacturing,0,690040934,3394719600,4084760534,2
2019,Oakland,Michigan,Other,0,579309200,811416000,1390725200,3
2019,Oakland,Michigan,Irrigation,0,729644376,405658535,1135302911,4
2019,Oakland,Michigan,Commercial-Institutional,0,18876109,0,18876109,5
2019,Oakland,Michigan,Electric Power Generation,0,0,0,0,6
2019,Oakland,Michigan,Livestock,0,0,0,0,6
2019,Oceana,Michigan,Irrigation,0,818115769,107757419,925873188,1
2019,Oceana,Michigan,Public Water Supply,0,391034700,0,391034700,2
2019,Oceana,Michigan,Industrial-Manufacturing,0,262152289,0,262152289,3
2019,Oceana,Michigan,Livestock,0,25510891,0,25510891,4
2019,Oceana,Michigan,Commercial-Institutional,0,11458053,934500,12392553,5
2019,Oceana,Michigan,Other,0,2562954,0,2562954,6
2019,Oceana,Michigan,Electric Power Generation,0,0,0,0,7
2019,Ogemaw,Michigan,Industrial-Manufacturing,0,0,196870000,196870000,1
2019,Ogemaw,Michigan,Public Water Supply,0,129494055,0,129494055,2
2019,Ogemaw,Michigan,Irrigation,0,41230350,0,41230350,3
2019,Ogemaw,Michigan,Livestock,0,6568983,0,6568983,4
